timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore
2024-04-10 00:32:00+00:00,69235.99,69236.0,69220.77,69220.78,12.44863,1712709179999,861785.047808,562,3.28953,227720.747125,0
2024-04-10 00:33:00+00:00,69220.78,69220.78,69025.97,69083.99,30.227,1712709239999,2088744.6950801,1636,7.49064,517301.4976054,0
2024-04-10 00:34:00+00:00,69083.98,69155.34,69032.0,69155.33,18.11629,1712709299999,1251662.199937,868,12.78919,883625.2158032,0
2024-04-10 00:35:00+00:00,69155.33,69189.33,69112.73,69119.97,10.51131,1712709359999,726841.3529815,807,4.07576,281851.4424283,0
2024-04-10 00:36:00+00:00,69119.98,69144.0,69077.03,69124.0,9.74672,1712709419999,673605.3138613,967,3.48959,241158.9656251,0
2024-04-10 00:37:00+00:00,69124.0,69132.6,69077.02,69087.99,11.74982,1712709479999,811882.658226,813,4.34914,300502.0283224,0
2024-04-10 00:38:00+00:00,69087.98,69103.8,69053.4,69055.81,14.01676,1712709539999,968298.5813032,774,5.39828,372893.0033463,0
2024-04-10 00:39:00+00:00,69055.81,69078.31,69043.76,69058.72,7.0867,1712709599999,489387.5123108,653,2.77978,191953.4027731,0
2024-04-10 00:40:00+00:00,69058.72,69093.83,69048.05,69093.82,6.23643,1712709659999,430720.1394097,570,4.08994,282489.3668943,0
2024-04-10 00:41:00+00:00,69093.83,69110.03,69080.01,69110.03,6.99936,1712709719999,483625.8076912,553,4.55569,314770.397408,0
2024-04-10 00:42:00+00:00,69110.02,69197.04,69110.02,69197.04,13.36631,1712709779999,924388.1665297,724,11.48382,794151.1790086,0
2024-04-10 00:43:00+00:00,69197.04,69201.82,69173.92,69173.92,4.60842,1712709839999,318856.7225656,420,1.83974,127299.5099697,0
2024-04-10 00:44:00+00:00,69173.92,69188.6,69172.0,69172.01,5.62815,1712709899999,389342.5747057,468,3.32782,230213.330121,0
2024-04-10 00:45:00+00:00,69172.01,69230.64,69144.59,69230.63,14.49821,1712709959999,1002915.7938421,849,10.53557,728838.5844281,0
2024-04-10 00:46:00+00:00,69230.63,69243.6,69158.63,69175.55,13.79774,1712710019999,954730.8650462,766,7.82219,541158.3846814,0
2024-04-10 00:47:00+00:00,69175.55,69200.0,69164.0,69182.93,12.63931,1712710079999,874355.9539733,610,7.80772,540089.5506708,0
2024-04-10 00:48:00+00:00,69182.92,69186.0,69150.2,69150.2,8.09586,1712710139999,559962.1808001,616,1.91968,132759.946729,0
2024-04-10 00:49:00+00:00,69150.21,69159.79,69142.72,69144.6,4.39834,1712710199999,304142.8593153,440,1.13742,78653.1517292,0
2024-04-10 00:50:00+00:00,69144.6,69146.86,69079.32,69086.23,13.8602,1712710259999,957801.6156621,765,3.35693,231958.9034321,0
2024-04-10 00:51:00+00:00,69086.22,69086.23,69033.53,69067.33,29.40086,1712710319999,2030723.6863136,945,3.92414,270976.9249497,0
2024-04-10 00:52:00+00:00,69067.33,69104.0,69067.33,69094.06,10.15436,1712710379999,701528.3129972,588,6.53312,451331.0860085,0
2024-04-10 00:53:00+00:00,69094.06,69110.82,69094.05,69100.15,6.36303,1712710439999,439678.3764832,410,2.85683,197400.5319008,0
2024-04-10 00:54:00+00:00,69100.14,69100.15,69064.0,69073.14,13.67915,1712710499999,944940.3375742,593,4.26408,294528.9890334,0
2024-04-10 00:55:00+00:00,69073.14,69098.33,69073.13,69098.32,6.31074,1712710559999,435962.5181448,357,5.41134,373829.7993073,0
2024-04-10 00:56:00+00:00,69098.33,69104.31,69084.63,69104.3,12.39545,1712710619999,856429.2923243,530,8.33103,575598.6382438,0
2024-04-10 00:57:00+00:00,69104.3,69113.4,69096.78,69113.39,5.57063,1712710679999,384942.3630701,367,3.85763,266568.3547076,0
2024-04-10 00:58:00+00:00,69113.39,69154.72,69113.39,69154.71,7.83891,1712710739999,541946.444903,533,6.83538,472572.5175101,0
2024-04-10 00:59:00+00:00,69154.71,69154.72,69138.8,69138.81,6.45052,1712710799999,446045.310364,377,2.44352,168960.5017453,0
2024-04-10 01:00:00+00:00,69138.81,69138.81,69077.27,69077.28,11.80876,1712710859999,816196.299253,804,2.31628,160096.8898884,0
2024-04-10 01:01:00+00:00,69077.27,69091.34,69043.2,69043.2,14.17112,1712710919999,978729.9550109,861,6.17399,426422.7612135,0
2024-04-10 01:02:00+00:00,69043.2,69043.21,68985.43,68985.43,20.92061,1712710979999,1443691.4456081,1272,6.70609,462753.0764956,0
2024-04-10 01:03:00+00:00,68985.44,69043.25,68975.67,69028.0,12.60791,1712711039999,869911.6031224,810,8.24819,569093.5399329,0
2024-04-10 01:04:00+00:00,69028.0,69028.0,68958.45,68969.39,10.00241,1712711099999,690002.7253733,911,3.84172,264985.6180826,0
2024-04-10 01:05:00+00:00,68969.39,68982.2,68886.29,68887.49,46.14374,1712711159999,3179648.9365362,1918,10.08349,694789.2533291,0
2024-04-10 01:06:00+00:00,68887.49,68902.8,68815.53,68851.99,32.19583,1712711219999,2216848.2795222,2123,14.17925,976370.674083,0
2024-04-10 01:07:00+00:00,68852.0,68855.99,68770.0,68770.01,57.71067,1712711279999,3970367.6478965,2468,12.79448,880096.3361554,0
2024-04-10 01:08:00+00:00,68770.01,68881.26,68770.0,68840.55,36.6386,1712711339999,2522187.0392494,1493,30.33449,2088205.3535841,0
2024-04-10 01:09:00+00:00,68840.54,68868.0,68820.0,68840.71,19.98944,1712711399999,1376171.5559275,823,9.2758,638568.5843394,0
2024-04-10 01:10:00+00:00,68840.7,68908.56,68840.7,68883.98,22.23209,1712711459999,1531094.9597433,1037,10.26791,707197.023656,0
2024-04-10 01:11:00+00:00,68883.98,68883.99,68859.24,68859.24,7.9462,1712711519999,547228.123808,563,3.51749,242231.9903511,0
2024-04-10 01:12:00+00:00,68859.24,68894.8,68857.99,68879.48,13.55554,1712711579999,933507.9695759,637,7.58685,522475.8773834,0
2024-04-10 01:13:00+00:00,68879.48,68892.0,68850.83,68892.0,8.07409,1712711639999,556072.465404,547,5.60699,386165.6484853,0
2024-04-10 01:14:00+00:00,68891.99,68897.45,68860.73,68871.99,8.88979,1712711699999,612374.2747991,600,6.2463,430272.6569446,0
2024-04-10 01:15:00+00:00,68871.99,68872.0,68789.98,68791.98,10.45679,1712711759999,719652.1943357,795,3.88068,267042.0855775,0
2024-04-10 01:16:00+00:00,68791.98,68844.02,68785.6,68799.99,16.9508,1712711819999,1166449.2896518,765,8.00046,550510.7602306,0
2024-04-10 01:17:00+00:00,68800.0,68828.0,68730.29,68747.04,28.77885,1712711879999,1978990.7076868,2038,14.97697,1029861.8973769,0
2024-04-10 01:18:00+00:00,68747.04,68752.0,68671.62,68744.81,43.22861,1712711939999,2970046.8079331,2616,20.02258,1375555.211358,0
2024-04-10 01:19:00+00:00,68744.82,68821.28,68740.24,68788.49,14.22012,1712711999999,978102.8881344,1288,8.93804,614708.1342002,0
2024-04-10 01:20:00+00:00,68788.49,68795.99,68751.1,68770.68,10.32061,1712712059999,709714.0539143,726,3.20565,220445.1858118,0
2024-04-10 01:21:00+00:00,68770.67,68776.0,68730.15,68755.07,18.68204,1712712119999,1284256.5676673,969,10.23612,703664.4538719,0
2024-04-10 01:22:00+00:00,68755.08,68755.08,68666.42,68690.97,19.54448,1712712179999,1342546.0829752,1745,7.0626,485106.2203622,0
2024-04-10 01:23:00+00:00,68690.96,68705.41,68683.01,68705.4,12.4005,1712712239999,851828.6353258,614,6.93881,476637.5304233,0
2024-04-10 01:24:00+00:00,68705.41,68705.41,68625.85,68701.29,32.88666,1712712299999,2258232.248543,1843,19.9674,1371173.6193974,0
2024-04-10 01:25:00+00:00,68701.3,68701.3,68604.05,68639.99,41.44798,1712712359999,2844684.967046,1721,15.11037,1036999.6068009,0
2024-04-10 01:26:00+00:00,68640.0,68747.58,68603.92,68736.0,57.5183,1712712419999,3949040.5420807,1766,32.82694,2253926.018767,0
2024-04-10 01:27:00+00:00,68736.01,68792.0,68725.22,68784.0,17.40035,1712712479999,1196389.7049758,1043,11.15913,767249.3288824,0
2024-04-10 01:28:00+00:00,68784.0,68849.52,68776.0,68849.52,33.37242,1712712539999,2296000.7675485,1136,15.24605,1048923.2054339,0
2024-04-10 01:29:00+00:00,68849.51,68905.73,68849.51,68860.74,14.95316,1712712599999,1029966.9084291,1023,9.02752,621754.0171145,0
2024-04-10 01:30:00+00:00,68860.73,68932.0,68856.01,68919.22,15.78008,1712712659999,1087293.6612429,1069,12.09294,833214.0917457,0
2024-04-10 01:31:00+00:00,68919.22,68935.55,68895.83,68923.73,11.63436,1712712719999,801782.9968159,812,4.35401,300044.7866684,0
2024-04-10 01:32:00+00:00,68923.72,68948.29,68888.4,68888.4,16.56387,1712712779999,1141665.6345995,851,8.53293,588181.2512197,0
2024-04-10 01:33:00+00:00,68888.4,68916.53,68861.34,68906.67,21.57609,1712712839999,1486374.2056339,935,11.64343,802104.8238717,0
2024-04-10 01:34:00+00:00,68906.66,68930.0,68896.0,68900.13,6.9713,1712712899999,480376.6004998,608,4.55521,313884.6187853,0
2024-04-10 01:35:00+00:00,68900.12,68966.57,68900.12,68961.54,11.46248,1712712959999,790296.7561412,871,6.43299,443482.3185584,0
2024-04-10 01:36:00+00:00,68961.54,68961.54,68917.47,68920.0,14.8736,1712713019999,1025423.4050688,707,5.41257,373089.2344548,0
2024-04-10 01:37:00+00:00,68920.01,68941.9,68900.12,68936.0,11.58511,1712713079999,798533.0612616,686,7.54934,520341.1680037,0
2024-04-10 01:38:00+00:00,68935.99,68936.0,68831.16,68833.75,16.91696,1712713139999,1165035.2680414,1242,4.54804,313107.1991101,0
2024-04-10 01:39:00+00:00,68833.74,68833.75,68728.57,68734.32,36.43602,1712713199999,2505707.2865908,1559,10.18291,700142.1262075,0
2024-04-10 01:40:00+00:00,68734.33,68748.0,68664.03,68680.11,26.72352,1712713259999,1835523.9932485,1263,11.51361,790794.6233625,0
2024-04-10 01:41:00+00:00,68680.1,68732.94,68669.36,68729.47,18.40389,1712713319999,1264059.682575,867,11.54682,793092.7168003,0
2024-04-10 01:42:00+00:00,68729.48,68772.87,68716.01,68772.87,22.2641,1712713379999,1530559.0418161,1049,7.93952,545804.502489,0
2024-04-10 01:43:00+00:00,68772.87,68786.31,68741.23,68743.98,5.56135,1712713439999,382396.9472555,511,2.54245,174825.5707135,0
2024-04-10 01:44:00+00:00,68743.98,68834.48,68743.97,68832.01,14.05258,1712713499999,966748.6554516,958,10.17488,699973.596929,0
2024-04-10 01:45:00+00:00,68832.0,68832.01,68735.94,68751.98,16.16265,1712713559999,1111350.1804249,1036,4.64017,318997.0743966,0
2024-04-10 01:46:00+00:00,68751.97,68819.63,68736.0,68819.63,56.93979,1712713619999,3915002.6464428,1789,39.31877,2703428.2397754,0
2024-04-10 01:47:00+00:00,68819.62,68909.2,68819.62,68905.49,17.87031,1712713679999,1230877.3014871,1381,11.45588,789032.3830824,0
2024-04-10 01:48:00+00:00,68905.49,68920.0,68868.0,68868.01,11.01955,1712713739999,759204.8628936,745,3.32989,229438.3569982,0
2024-04-10 01:49:00+00:00,68868.01,68874.64,68835.02,68870.78,16.48449,1712713799999,1135096.6892135,908,8.39977,578351.0936717,0
2024-04-10 01:50:00+00:00,68870.77,68911.99,68870.77,68911.96,10.97883,1712713859999,756391.0851299,720,6.97308,480381.3569632,0
2024-04-10 01:51:00+00:00,68911.96,68951.46,68909.77,68951.46,10.4268,1712713919999,718672.0716849,864,7.47232,515027.5837754,0
2024-04-10 01:52:00+00:00,68951.45,68973.17,68938.14,68973.16,9.17025,1712713979999,632342.0670488,882,5.4396,375093.8701106,0
2024-04-10 01:53:00+00:00,68973.16,69097.14,68973.16,69068.0,25.73384,1712714039999,1776751.0771183,2412,21.5254,1486138.4140627,0
2024-04-10 01:54:00+00:00,69068.01,69070.7,69040.01,69064.01,19.74734,1712714099999,1363785.7940621,886,4.60835,318238.0118889,0
2024-04-10 01:55:00+00:00,69064.0,69195.93,69064.0,69195.92,51.16184,1712714159999,3537817.5454288,3034,38.81831,2684186.971748,0
2024-04-10 01:56:00+00:00,69195.93,69195.93,69140.63,69177.54,22.44105,1712714219999,1552168.6082717,1194,15.82305,1094406.0014671,0
2024-04-10 01:57:00+00:00,69177.53,69219.89,69177.53,69219.78,24.14349,1712714279999,1670817.40244,1172,20.97301,1451386.0487138,0
2024-04-10 01:58:00+00:00,69219.78,69258.99,69200.0,69200.01,14.54204,1712714339999,1006679.360534,1612,6.06459,419856.0219193,0
2024-04-10 01:59:00+00:00,69200.01,69269.76,69155.33,69269.75,22.69182,1712714399999,1570446.3023956,1136,15.28852,1058260.7616525,0
2024-04-10 02:00:00+00:00,69269.75,69300.0,69240.0,69296.03,41.01131,1712714459999,2840969.0948053,1684,21.55982,1493369.1818125,0
2024-04-10 02:01:00+00:00,69296.02,69391.75,69296.02,69371.92,40.12523,1712714519999,2782840.3610243,3166,26.89111,1864840.2939308,0
2024-04-10 02:02:00+00:00,69371.92,69574.0,69369.99,69500.01,98.71401,1712714579999,6860674.6823927,6640,65.80322,4573014.1868129,0
2024-04-10 02:03:00+00:00,69500.01,69593.97,69500.0,69580.0,30.57634,1712714639999,2127018.1776636,1466,22.15997,1541416.737726,0
2024-04-10 02:04:00+00:00,69580.0,69594.15,69470.93,69500.0,34.2385,1712714699999,2380574.0618658,1843,17.52498,1218506.8498585,0
2024-04-10 02:05:00+00:00,69499.99,69522.18,69396.24,69419.6,20.27996,1712714759999,1408554.688964,1400,9.03239,627321.2414365,0
2024-04-10 02:06:00+00:00,69419.6,69482.44,69415.58,69415.58,26.11211,1712714819999,1813561.7868191,1026,13.42729,932587.3669717,0
2024-04-10 02:07:00+00:00,69415.58,69415.59,69330.04,69364.74,25.42432,1712714879999,1763748.1373387,1292,12.6311,876135.2736623,0
2024-04-10 02:08:00+00:00,69364.74,69390.0,69330.0,69390.0,18.12221,1712714939999,1257032.0425864,747,11.18175,775738.4875962,0
2024-04-10 02:09:00+00:00,69390.0,69460.0,69381.1,69414.86,14.25971,1712714999999,989911.1245252,882,8.20497,569478.9885442,0
2024-04-10 02:10:00+00:00,69414.86,69430.8,69370.0,69370.0,19.41901,1712715059999,1347613.2515768,849,8.61719,598081.8069202,0
2024-04-10 02:11:00+00:00,69370.01,69381.1,69370.0,69372.0,11.35018,1712715119999,787416.8740715,439,4.62356,320765.0459499,0
2024-04-10 02:12:00+00:00,69372.01,69381.1,69372.0,69381.1,5.98619,1712715179999,415306.0228006,369,4.02134,278987.1169028,0
2024-04-10 02:13:00+00:00,69381.1,69420.54,69343.75,69363.99,17.68563,1712715239999,1227025.412748,791,10.71834,743661.1030323,0
2024-04-10 02:14:00+00:00,69363.99,69400.0,69353.18,69363.74,10.39787,1712715299999,721312.090155,923,4.55281,315833.2813608,0
2024-04-10 02:15:00+00:00,69363.74,69387.99,69286.84,69286.84,52.83033,1712715359999,3662564.633119,1475,4.60904,319597.7894813,0
2024-04-10 02:16:00+00:00,69286.84,69308.0,69226.17,69235.99,61.70372,1712715419999,4274592.9250986,2001,11.24247,778838.3917954,0
2024-04-10 02:17:00+00:00,69235.99,69236.0,69152.5,69172.0,34.79574,1712715479999,2407492.7313462,2831,13.1067,906854.1270392,0
2024-04-10 02:18:00+00:00,69172.0,69176.0,69096.0,69114.08,22.49563,1712715539999,1555053.2212358,2226,6.80406,470324.7426245,0
2024-04-10 02:19:00+00:00,69114.07,69117.2,69043.2,69043.21,23.97793,1712715599999,1656284.0476675,2285,7.64462,528025.8084647,0
2024-04-10 02:20:00+00:00,69043.21,69133.2,68999.99,69113.11,41.60025,1712715659999,2872221.7905504,3181,20.22027,1396062.6666409,0
2024-04-10 02:21:00+00:00,69113.1,69128.4,69096.01,69106.9,15.99373,1712715719999,1105315.4615311,1139,10.61882,733844.8148126,0
2024-04-10 02:22:00+00:00,69106.91,69172.74,69080.0,69172.73,14.44991,1712715779999,998743.2598826,1111,9.34146,645717.9154294,0
2024-04-10 02:23:00+00:00,69172.74,69177.17,69121.35,69121.35,11.35586,1712715839999,785366.1509272,691,2.44326,168993.4816073,0
2024-04-10 02:24:00+00:00,69121.35,69177.17,69121.35,69144.0,17.48945,1712715899999,1209601.3579848,702,3.22591,223055.1132566,0
2024-04-10 02:25:00+00:00,69144.01,69219.91,69144.0,69179.01,44.1403,1712715959999,3053747.142584,1090,36.04435,2493467.0865482,0
2024-04-10 02:26:00+00:00,69179.01,69207.05,69150.0,69160.0,33.52776,1712716019999,2319562.1283165,974,23.02026,1592633.0779955,0
2024-04-10 02:27:00+00:00,69160.01,69160.01,69080.79,69080.8,22.73961,1712716079999,1571714.2382474,944,3.51683,243077.7136618,0
2024-04-10 02:28:00+00:00,69080.8,69080.8,69013.2,69035.99,15.83033,1712716139999,1092783.908752,902,6.15818,425059.95755,0
2024-04-10 02:29:00+00:00,69036.0,69075.9,69035.99,69068.01,20.14759,1712716199999,1391262.3684803,543,12.42732,857990.7031904,0
2024-04-10 02:30:00+00:00,69068.0,69075.9,69029.2,69029.2,11.21309,1712716259999,774384.6382794,783,3.35183,231461.8801772,0
2024-04-10 02:31:00+00:00,69029.2,69051.39,68990.47,69004.0,16.23148,1712716319999,1120380.8459805,1086,10.49561,724502.7440788,0
2024-04-10 02:32:00+00:00,69003.99,69011.7,68961.53,68961.53,18.80649,1712716379999,1297144.0101933,1132,8.34461,575543.9071494,0
2024-04-10 02:33:00+00:00,68961.53,68984.0,68937.13,68969.31,18.51272,1712716439999,1276519.3556516,1179,11.06047,762632.894339,0
2024-04-10 02:34:00+00:00,68969.3,69009.24,68962.01,69004.01,9.77807,1712716499999,674607.909586,514,7.51188,518265.4741662,0
2024-04-10 02:35:00+00:00,69004.0,69048.0,69004.0,69009.46,22.79145,1712716559999,1573095.4762354,834,17.55712,1211736.4363661,0
2024-04-10 02:36:00+00:00,69009.46,69060.0,69000.0,69056.01,5.03936,1712716619999,347865.8562936,531,3.82599,264112.4256377,0
2024-04-10 02:37:00+00:00,69056.01,69056.01,69033.88,69044.02,8.75767,1712716679999,604720.8577521,448,2.30563,159205.4840437,0
2024-04-10 02:38:00+00:00,69044.01,69044.02,68976.01,68977.3,21.41193,1712716739999,1477349.5782095,779,3.55316,245124.7365238,0
2024-04-10 02:39:00+00:00,68977.31,69070.0,68977.3,69056.31,13.33225,1712716799999,920490.9497804,875,9.51449,656834.7839545,0
2024-04-10 02:40:00+00:00,69056.31,69056.32,68980.0,68980.0,8.41584,1712716859999,580840.7132568,635,1.80263,124403.1589018,0
2024-04-10 02:41:00+00:00,68980.01,68980.01,68876.41,68892.0,23.76541,1712716919999,1637752.9364454,1852,6.44656,444171.3098014,0
2024-04-10 02:42:00+00:00,68892.0,68892.0,68870.77,68870.78,17.28636,1712716979999,1190761.4905942,823,7.95525,547968.3404978,0
2024-04-10 02:43:00+00:00,68870.78,68879.01,68800.0,68825.85,26.69762,1712717039999,1838039.1572184,3246,16.40128,1129176.4666512,0
2024-04-10 02:44:00+00:00,68825.86,68825.86,68733.13,68748.02,45.17477,1712717099999,3106748.6609161,3212,8.73874,600898.7535045,0
2024-04-10 02:45:00+00:00,68748.01,68766.36,68662.28,68690.45,48.87857,1712717159999,3358385.3410159,4056,11.78457,809781.4936776,0
2024-04-10 02:46:00+00:00,68690.57,68705.0,68611.65,68704.99,55.63318,1712717219999,3820162.0100804,4093,17.61219,1209229.9869778,0
2024-04-10 02:47:00+00:00,68704.99,68830.0,68684.04,68792.0,31.95785,1712717279999,2197446.8411008,3099,18.35692,1262351.7581555,0
2024-04-10 02:48:00+00:00,68791.99,68839.47,68772.97,68804.5,25.24174,1712717339999,1736978.1040738,1904,15.02586,1034016.7733385,0
2024-04-10 02:49:00+00:00,68804.5,68857.14,68804.5,68844.01,16.30478,1712717399999,1122427.0985525,1416,9.79537,674279.4326231,0
2024-04-10 02:50:00+00:00,68844.01,68844.01,68781.56,68785.8,13.78784,1712717459999,948707.9551041,976,3.36965,231855.3112292,0
2024-04-10 02:51:00+00:00,68785.79,68840.0,68752.88,68752.89,16.75783,1712717519999,1152815.8848665,1421,5.91021,406598.7256654,0
2024-04-10 02:52:00+00:00,68752.88,68752.89,68638.41,68638.42,24.2512,1712717579999,1666306.7683408,1674,4.59669,315903.3356803,0
2024-04-10 02:53:00+00:00,68638.41,68656.0,68536.47,68555.99,68.38013,1712717639999,4690454.5912547,4602,21.86575,1499713.7734694,0
2024-04-10 02:54:00+00:00,68555.99,68590.9,68500.0,68500.01,56.29912,1712717699999,3858339.2095847,3196,24.51697,1680243.4877883,0
2024-04-10 02:55:00+00:00,68500.0,68611.66,68466.63,68611.65,80.33122,1712717759999,5503644.6482524,3901,28.64558,1962885.5137147,0
2024-04-10 02:56:00+00:00,68611.65,68659.43,68575.99,68632.25,25.07488,1712717819999,1720894.6088762,1311,15.47344,1061921.8433979,0
2024-04-10 02:57:00+00:00,68632.25,68721.66,68604.05,68721.65,22.54173,1712717879999,1547536.0013539,1254,17.26129,1185033.3124481,0
2024-04-10 02:58:00+00:00,68721.65,68726.31,68687.24,68704.0,22.24395,1712717939999,1528450.5547645,1262,11.96665,822241.8643162,0
2024-04-10 02:59:00+00:00,68704.01,68704.01,68645.74,68651.98,14.37368,1712717999999,987147.1317336,763,3.69999,254098.9110833,0
